affinity_group,category,description,eula,icon_uri,image_family,is_premium,label,language,location,logical_size_in_gb,media_link,name,os,os_state,pricing_detail_link,privacy_uri,published_date,publisher_name,recommended_vm_size,show_in_gui,small_icon_uri
,Public,"[Java Platform|http://www.oracle.com/java|_blank], Standard Edition 7 (update 67) enables development of secure, portable, high-performance applications and includes a Java Development Kit (JDK), Java Runtime Environment (JRE), and tools for developing, debugging, and monitoring Java applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank]. [Learn More|http://www.windowsazure.com/en-us/documentation/articles/virtual-machines-java-run-tomcat-application-server|_blank]",http://go.microsoft.com/fwlink/?LinkId=321310,Java7_100.png,JDK 7 on Windows Server 2012,True,JDK 7 on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__JDK-1.7.0_67-0814-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkID=386543,http://go.microsoft.com/fwlink/?LinkId=321701,2014-08-11T07:00:00Z,"Microsoft Open Technologies, Inc.",,True,Java7_45.png
,Public,"[Java Platform|http://www.oracle.com/java|_blank], Standard Edition 7 (update 71) enables development of secure, portable, high-performance applications and includes a Java Development Kit (JDK), Java Runtime Environment (JRE), and tools for developing, debugging, and monitoring Java applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank]. [Learn More|http://www.windowsazure.com/en-us/documentation/articles/virtual-machines-java-run-tomcat-application-server|_blank]",http://go.microsoft.com/fwlink/?LinkId=321310,Java7_100.png,JDK 7 on Windows Server 2012,True,JDK 7 on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__JDK-1.7.0_71-1129-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkID=386543,http://go.microsoft.com/fwlink/?LinkId=321701,2014-11-29T00:00:00Z,"Microsoft Open Technologies, Inc.",,True,Java7_45.png
,Public,"[Java Platform|http://www.oracle.com/java|_blank], Standard Edition 7 (update 75) enables development of secure, portable, high-performance applications and includes a Java Development Kit (JDK), Java Runtime Environment (JRE), and tools for developing, debugging, and monitoring Java applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank]. [Learn More|http://www.windowsazure.com/en-us/documentation/articles/virtual-machines-java-run-tomcat-application-server|_blank]",http://go.microsoft.com/fwlink/?LinkId=321310,Java7_100.png,JDK 7 on Windows Server 2012,False,JDK 7 on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__JDK-1.7.0_75-150115-Win-GA,Windows,,,http://go.microsoft.com/fwlink/?LinkId=321701,2015-01-15T00:00:00Z,"Microsoft Open Technologies, Inc.",,True,Java7_45.png
,Public,"[Java Platform|http://www.oracle.com/java|_blank], Standard Edition 8 (update 5) enables development of secure, portable, high-performance applications and includes a Java Development Kit (JDK), Java Runtime Environment (JRE), and tools for developing, debugging, and monitoring Java applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321310,Java7_100.png,JDK 8 on Windows Server 2012 R2,True,JDK 8 on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__JDK-1.8.0_05-0614-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkID=386543,http://go.microsoft.com/fwlink/?LinkId=321701,2014-06-09T07:00:00Z,"Microsoft Open Technologies, Inc.",,True,Java7_45.png
,Public,"[Java Platform|http://www.oracle.com/java|_blank], Standard Edition 8 (update 5) enables development of secure, portable, high-performance applications and includes a Java Development Kit (JDK), Java Runtime Environment (JRE), and tools for developing, debugging, and monitoring Java applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321310,Java7_100.png,JDK 8 on Windows Server 2012 R2,True,JDK 8 on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__JDK-1.8.0_05-0714-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkID=386543,http://go.microsoft.com/fwlink/?LinkId=321701,2014-07-14T07:00:00Z,"Microsoft Open Technologies, Inc.",,True,Java7_45.png
,Public,"[Java Platform|http://www.oracle.com/java|_blank], Standard Edition 8 (update 11) enables development of secure, portable, high-performance applications and includes a Java Development Kit (JDK), Java Runtime Environment (JRE), and tools for developing, debugging, and monitoring Java applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321310,Java7_100.png,JDK 8 on Windows Server 2012 R2,True,JDK 8 on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__JDK-1.8.0_11-0814-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkID=386543,http://go.microsoft.com/fwlink/?LinkId=321701,2014-08-11T07:00:00Z,"Microsoft Open Technologies, Inc.",,True,Java7_45.png
,Public,"[Java Platform|http://www.oracle.com/java|_blank], Standard Edition 8 (update 25) enables development of secure, portable, high-performance applications and includes a Java Development Kit (JDK), Java Runtime Environment (JRE), and tools for developing, debugging, and monitoring Java applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321310,Java7_100.png,JDK 8 on Windows Server 2012 R2,True,JDK 8 on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__JDK-1.8.0_25-1129-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkID=386543,http://go.microsoft.com/fwlink/?LinkId=321701,2014-11-29T00:00:00Z,"Microsoft Open Technologies, Inc.",,True,Java7_45.png
,Public,"[Java Platform|http://www.oracle.com/java|_blank], Standard Edition 8 (update 31) enables development of secure, portable, high-performance applications and includes a Java Development Kit (JDK), Java Runtime Environment (JRE), and tools for developing, debugging, and monitoring Java applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321310,Java7_100.png,JDK 8 on Windows Server 2012 R2,False,JDK 8 on Windows Server 2012 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__JDK-1.8.0_31-150115-Win-GA,Windows,,,http://go.microsoft.com/fwlink/?LinkId=321701,2015-01-15T00:00:00Z,"Microsoft Open Technologies, Inc.",,True,Java7_45.png
,Public,"[Oracle Database|http://www.oracle.com/database|_blank] 11g R2 Enterprise Edition (11.2.0.4.0) provides comprehensive features to easily manage the most demanding transaction processing, business intelligence, and content management applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321683,OracleDatabase12_100.png,Oracle Database 11g R2 Enterprise Edition on Windows Server 2008 R2,True,Oracle Database 11g R2 Enterprise Edition on Windows Server 2008 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__Oracle-Database-11.2.0.4.0-EE-0614-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkId=386538,http://go.microsoft.com/fwlink/?LinkId=321692,2014-06-09T07:00:00Z,"Microsoft Open Technologies, Inc.",,True,OracleDatabase12_45.png
,Public,"[Oracle Database|http://www.oracle.com/database|_blank] 11g R2 Enterprise Edition (11.2.0.4.0) provides comprehensive features to easily manage the most demanding transaction processing, business intelligence, and content management applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321683,OracleDatabase12_100.png,Oracle Database 11g R2 Enterprise Edition on Windows Server 2008 R2,True,Oracle Database 11g R2 Enterprise Edition on Windows Server 2008 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__Oracle-Database-11.2.0.4.0-EE-0714-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkId=386538,http://go.microsoft.com/fwlink/?LinkId=321692,2014-07-14T07:00:00Z,"Microsoft Open Technologies, Inc.",,True,OracleDatabase12_45.png
,Public,"[Oracle Database|http://www.oracle.com/database|_blank] 11g R2 Enterprise Edition (11.2.0.4.0) provides comprehensive features to easily manage the most demanding transaction processing, business intelligence, and content management applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321683,OracleDatabase12_100.png,Oracle Database 11g R2 Enterprise Edition on Windows Server 2008 R2,True,Oracle Database 11g R2 Enterprise Edition on Windows Server 2008 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__Oracle-Database-11.2.0.4.0-EE-0814-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkId=386538,http://go.microsoft.com/fwlink/?LinkId=321692,2014-08-11T07:00:00Z,"Microsoft Open Technologies, Inc.",,True,OracleDatabase12_45.png
,Public,"[Oracle Database|http://www.oracle.com/database|_blank] 11g R2 Enterprise Edition (11.2.0.4.0) provides comprehensive features to easily manage the most demanding transaction processing, business intelligence, and content management applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321683,OracleDatabase12_100.png,Oracle Database 11g R2 Enterprise Edition on Windows Server 2008 R2,True,Oracle Database 11g R2 Enterprise Edition on Windows Server 2008 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__Oracle-Database-11.2.0.4.0-EE-1129-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkId=386538,http://go.microsoft.com/fwlink/?LinkId=321692,2014-11-29T00:00:00Z,"Microsoft Open Technologies, Inc.",,True,OracleDatabase12_45.png
,Public,"[Oracle Database|http://www.oracle.com/database|_blank] 11g R2 Enterprise Edition (11.2.0.4.0) provides comprehensive features to easily manage the most demanding transaction processing, business intelligence, and content management applications. Minimum recommended virtual machine size for this image is [Small|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321683,OracleDatabase12_100.png,Oracle Database 11g R2 Enterprise Edition on Windows Server 2008 R2,True,Oracle Database 11g R2 Enterprise Edition on Windows Server 2008 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__Oracle-Database-11.2.0.4.0-EE-150115-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkId=386538,http://go.microsoft.com/fwlink/?LinkId=321692,2015-01-15T00:00:00Z,"Microsoft Open Technologies, Inc.",,True,OracleDatabase12_45.png
,Public,"[Oracle Database|http://www.oracle.com/database|_blank] 11g R2 Enterprise Edition (11.2.0.4.0) provides comprehensive features to easily manage the most demanding transaction processing, business intelligence, and content management applications. [Oracle WebLogic Server|http://www.oracle.com/weblogicserver|_blank] 11g Enterprise Edition (10.3.6) is a leading Java application server for modern data centers. It takes full advantage of the latest hardware architectures including 64-bit addressable memory, multi-core computing systems and high-speed networks. Minimum recommended virtual machine size for this image is [Medium|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321684,OracleWeblogicDatabase12_100.png,Oracle Database 11g R2 and WebLogic Server 11g Enterprise Edition on Windows Server 2008 R2,True,Oracle Database 11g R2 and WebLogic Server 11g Enterprise Edition on Windows Server 2008 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__Oracle-Database-11.2.0.4.0-EE-WebLogic-10.3.6-EE-JDK-1.7.0_60-0614-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkId=386541,http://go.microsoft.com/fwlink/?LinkId=321691,2014-06-09T07:00:00Z,"Microsoft Open Technologies, Inc.",,True,OracleWeblogicDatabase12_45.png
,Public,"[Oracle Database|http://www.oracle.com/database|_blank] 11g R2 Enterprise Edition (11.2.0.4.0) provides comprehensive features to easily manage the most demanding transaction processing, business intelligence, and content management applications. [Oracle WebLogic Server|http://www.oracle.com/weblogicserver|_blank] 11g Enterprise Edition (10.3.6) is a leading Java application server for modern data centers. It takes full advantage of the latest hardware architectures including 64-bit addressable memory, multi-core computing systems and high-speed networks. Minimum recommended virtual machine size for this image is [Medium|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321684,OracleWeblogicDatabase12_100.png,Oracle Database 11g R2 and WebLogic Server 11g Enterprise Edition on Windows Server 2008 R2,True,Oracle Database 11g R2 and WebLogic Server 11g Enterprise Edition on Windows Server 2008 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__Oracle-Database-11.2.0.4.0-EE-WebLogic-10.3.6-EE-JDK-1.7.0_60-0714-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkId=386541,http://go.microsoft.com/fwlink/?LinkId=321691,2014-07-14T07:00:00Z,"Microsoft Open Technologies, Inc.",,True,OracleWeblogicDatabase12_45.png
,Public,"[Oracle Database|http://www.oracle.com/database|_blank] 11g R2 Enterprise Edition (11.2.0.4.0) provides comprehensive features to easily manage the most demanding transaction processing, business intelligence, and content management applications. [Oracle WebLogic Server|http://www.oracle.com/weblogicserver|_blank] 11g Enterprise Edition (10.3.6) is a leading Java application server for modern data centers. It takes full advantage of the latest hardware architectures including 64-bit addressable memory, multi-core computing systems and high-speed networks. Minimum recommended virtual machine size for this image is [Medium|http://go.microsoft.com/fwlink/?LinkID=309169|_blank].",http://go.microsoft.com/fwlink/?LinkId=321684,OracleWeblogicDatabase12_100.png,Oracle Database 11g R2 and WebLogic Server 11g Enterprise Edition on Windows Server 2008 R2,True,Oracle Database 11g R2 and WebLogic Server 11g Enterprise Edition on Windows Server 2008 R2,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,0c0083a6d9a24f2d91800e52cad83950__Oracle-Database-11.2.0.4.0-EE-WebLogic-10.3.6-EE-JDK-1.7.0_67-0814-Win-GA,Windows,,http://go.microsoft.com/fwlink/?LinkId=386541,http://go.microsoft.com/fwlink/?LinkId=321691,2014-08-11T07:00:00Z,"Microsoft Open Technologies, Inc.",,True,OracleWeblogicDatabase12_45.png
